playerID,year,stint,tmID,TotalGP,Points,TotalMinutes,TotaloRebounds,TotaldRebounds,TotalRebounds,TotalAssists,TotalSteals,TotalBlocks,TotalTurnovers,TotalPF,TotalfgAttempted,TotalfgMade,TotalftAttempted,TotalftMade,TotalthreeAttempted,TotalthreeMade,TotalGS,TotalDQ
cashsw01w,5,0,DET,32,526,1105,78,130,208,135,44,29,81,84,384,180,219,158,23,8,32,0
cashsw01w,6,0,DET,23,135,509,47,50,97,50,15,8,51,48,139,52,43,29,11,2,23,1
cashsw01w,7,0,DET,44,434,1255,82,147,229,138,23,14,110,107,403,153,168,127,16,1,44,0
cashsw01w,8,0,DET,42,439,1236,70,161,231,97,24,15,99,93,398,167,144,105,6,0,42,0
cashsw01w,9,0,SEA,34,359,971,49,129,178,60,22,34,72,75,305,118,158,122,9,1,28,0
cashsw01w,10,0,SEA,35,453,1210,68,162,230,87,35,19,97,108,394,158,153,123,41,14,32,1
cassija01w,1,0,MIA,22,74,175,7,16,23,9,5,2,13,17,55,20,43,30,8,4,0,0
castriz01w,3,0,MIA,19,66,182,7,10,17,7,7,0,18,22,72,24,25,17,17,1,1,0
castriz01w,4,0,PHO,16,69,178,6,6,12,9,6,1,10,11,71,25,18,11,27,8,0,0
castriz01w,6,0,SEA,36,286,965,23,77,100,53,20,4,67,85,260,99,77,63,78,25,35,0
castriz01w,7,0,SEA,37,275,743,19,61,80,55,25,3,55,68,212,98,74,52,74,27,29,0
castriz01w,8,0,SEA,36,439,1014,19,81,100,99,35,5,68,76,351,147,101,81,169,64,36,0
castriz01w,9,0,ATL,29,269,671,10,55,65,52,27,6,57,39,272,96,59,48,94,29,20,0
castriz01w,10,0,ATL,36,520,966,21,57,78,76,36,2,87,80,461,192,108,83,150,53,35,0
catchta01w,3,0,IND,35,655,1270,104,204,308,125,98,44,93,112,484,206,195,159,214,84,35,2
catchta01w,4,0,IND,34,671,1210,82,190,272,114,72,35,102,122,512,221,183,155,191,74,34,2
catchta01w,5,0,IND,34,568,1149,79,170,249,115,67,38,77,90,468,180,178,152,167,56,33,2
catchta01w,6,0,IND,38,570,1320,82,219,301,152,98,17,102,109,469,178,221,174,135,40,38,2
catchta01w,7,0,IND,34,549,1133,70,182,252,126,96,36,85,98,429,172,210,169,115,36,34,0
catchta01w,8,0,IND,27,443,874,66,189,255,117,79,25,72,79,332,135,174,145,93,28,27,0
catchta01w,9,0,IND,28,393,807,51,129,180,101,52,13,72,86,292,116,145,120,99,41,20,1
catchta01w,10,0,IND,44,684,1441,110,239,349,161,132,32,122,126,529,213,241,209,158,49,44,1
caufila01w,3,0,UTA,8,19,65,3,2,5,1,7,0,8,13,15,6,2,2,9,5,0,0
chambco01w,8,0,CON,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
chanequ01w,9,0,CHI,28,68,241,4,24,28,24,16,3,23,19,83,23,12,10,50,12,0,0
chapmji01w,3,0,DET,19,22,119,11,15,26,0,3,2,8,20,27,10,3,2,1,0,0,0
choneka01w,5,0,WAS,15,28,119,8,9,17,4,1,5,11,14,28,11,11,6,0,0,1,0
choneka01w,6,0,WAS,12,14,61,2,4,6,1,1,0,4,9,14,6,3,2,0,0,0,0
choneka01w,7,0,SEA,3,0,16,0,0,0,0,0,0,1,4,2,0,0,0,0,0,0,0
chriska01w,3,0,PHO,30,120,413,39,41,80,15,24,13,32,73,95,48,35,24,1,0,2,1
chriska01w,4,0,PHO,30,206,659,61,65,126,16,25,16,39,104,161,78,83,50,0,0,16,4
chriska01w,5,0,PHO,32,50,407,27,42,69,23,21,7,26,89,49,19,19,12,0,0,1,2
chriska01w,6,0,PHO,11,18,108,9,13,22,7,7,5,10,25,15,7,7,4,0,0,1,1
chriska01w,7,1,HOU,6,18,88,9,10,19,4,0,0,11,21,16,8,2,2,0,0,0,1
chriska01w,7,2,PHO,11,3,53,2,12,14,2,3,1,5,14,6,1,2,1,0,0,0,0
chriska01w,8,0,CHI,23,48,212,17,26,43,7,10,5,21,59,48,20,18,8,0,0,7,1
chrissh01w,5,0,NYL,38,219,623,23,54,77,27,11,12,35,84,210,75,60,39,96,30,4,0
chrissh01w,6,0,NYL,36,322,856,25,72,97,42,33,20,52,107,282,115,78,66,93,26,10,1
chrissh01w,7,0,NYL,34,423,987,28,92,120,44,20,42,82,105,348,136,120,99,156,52,34,1
chrissh01w,8,0,NYL,36,412,1175,38,133,171,76,36,19,86,108,362,133,126,101,131,45,35,0
chrissh01w,9,0,NYL,37,570,1143,36,84,120,54,39,19,73,110,458,183,148,121,202,83,37,1
chrissh01w,10,0,NYL,32,514,1014,29,127,156,56,28,27,56,102,383,154,148,128,204,78,31,1
cironkr01w,10,0,CON,4,7,23,0,5,5,4,2,0,0,3,5,2,3,2,3,1,0,0
clearmi01w,1,0,PHO,24,57,509,12,25,37,77,34,2,14,36,45,14,27,19,30,10,7,0
clearmi01w,2,0,PHO,4,2,49,2,1,3,9,2,0,3,2,3,0,2,2,2,0,0,0
clinest01w,1,0,SAC,28,69,288,7,23,30,49,12,1,25,21,58,21,17,14,42,13,2,0
clinest01w,2,0,SAC,16,10,75,0,3,3,14,1,0,6,10,14,4,0,0,10,2,0,1
clinest01w,3,0,DET,12,27,105,1,4,5,17,1,1,6,6,21,8,6,5,15,6,0,0
coggicl01w,8,0,CHI,20,49,196,3,13,16,8,5,1,19,28,77,19,4,1,50,10,0,0
cokermo01w,5,0,LAS,3,3,14,1,0,1,3,0,1,3,2,1,1,0,0,1,1,0,0
colemco01w,4,0,CON,20,36,141,8,14,22,1,8,2,13,18,20,11,30,14,0,0,0,0
colemma01w,10,0,WAS,30,192,578,25,61,86,25,24,13,41,47,178,60,50,39,88,33,0,0
colleka01w,1,0,MIA,32,264,873,15,48,63,50,27,7,65,65,293,103,70,53,21,5,32,0
colleka01w,2,0,MIA,16,28,124,3,5,8,7,2,1,7,10,39,10,12,8,1,0,0,0
consuca01w,2,0,UTA,16,5,52,1,6,7,10,5,0,12,4,6,1,5,3,2,0,0,0
coopeca01w,2,0,NYL,7,26,59,7,5,12,1,0,2,3,8,14,8,13,10,0,0,0,0
coopeca01w,3,0,NYL,26,30,134,6,12,18,3,6,5,12,31,30,12,10,6,0,0,1,0
coopecy01w,1,0,HOU,37,686,1313,22,78,100,178,48,7,117,72,511,225,207,182,153,54,37,0
coopecy01w,4,0,HOU,4,64,144,2,8,10,22,4,1,14,9,38,16,28,25,18,7,4,0
crawlsy01w,1,0,POR,31,357,930,64,121,185,34,29,24,88,96,298,143,102,71,2,0,30,2
crawlsy01w,2,0,POR,32,299,921,63,140,203,54,19,26,61,85,267,120,77,59,1,0,32,3
crawlsy01w,3,0,POR,32,279,819,46,88,134,47,18,37,62,90,284,114,63,44,17,7,31,0
crawlsy01w,4,0,SAS,33,115,564,39,66,105,19,18,19,40,76,130,50,22,15,0,0,8,1
crockda01w,3,0,UTA,19,31,86,6,7,13,2,0,2,3,8,30,11,12,9,1,0,0,0
crockwi01w,9,0,PHO,5,9,41,4,7,11,0,4,1,1,14,8,3,5,3,0,0,1,1
cronika01w,7,0,CHI,11,24,134,3,9,12,2,6,2,11,18,30,9,7,2,13,4,0,0
cunnibe01w,1,0,WAS,23,66,211,4,17,21,12,3,0,13,23,74,20,19,16,41,10,0,0
cunnida01w,3,0,ORL,6,0,21,1,1,2,0,2,0,1,5,5,0,0,0,0,0,0,0
currimo01w,7,0,CHA,34,339,844,51,81,132,87,34,4,62,100,262,87,184,149,55,16,33,1
currimo01w,8,1,CHI,2,29,61,3,9,12,4,1,0,4,3,27,8,15,11,11,2,2,0
currimo01w,8,2,WAS,31,325,771,42,79,121,54,23,7,47,92,214,98,148,117,30,12,22,1
currimo01w,9,0,WAS,34,403,972,32,109,141,86,30,12,87,121,337,135,132,109,64,24,34,2
currimo01w,10,0,WAS,36,288,765,46,115,161,62,33,15,60,91,232,80,134,108,55,20,36,0
curryed01w,4,0,PHO,20,33,205,1,10,11,24,9,0,15,25,35,13,3,2,22,5,0,0
curryed01w,6,0,LAS,15,23,129,4,8,12,13,8,1,15,19,24,7,6,3,17,6,0,0
dalesst01w,3,0,WAS,36,341,903,31,58,89,100,18,4,73,87,260,106,104,78,127,51,33,1
dalesst01w,4,0,WAS,34,340,998,44,57,101,114,29,12,72,97,298,122,55,39,160,57,31,2
dalesst01w,5,0,WAS,34,281,869,23,56,79,83,22,3,45,69,248,95,70,50,128,41,29,0
dalesst01w,7,0,CHI,23,161,454,6,21,27,40,9,1,32,39,147,52,46,32,81,25,16,0
dalesst01w,8,0,CHI,31,319,845,14,41,55,83,20,0,57,53,314,109,39,33,201,68,30,0
daleygr01w,1,0,MIN,30,173,577,32,40,72,57,12,0,50,49,147,57,65,42,56,17,4,0
daleygr01w,2,0,NYL,16,25,67,3,5,8,10,8,1,8,12,21,10,9,5,5,0,0,0
daleygr01w,3,0,HOU,24,65,192,15,10,25,16,3,1,18,15,39,16,49,31,8,2,4,0
daleygr01w,4,0,PHO,3,2,28,1,1,2,3,0,1,3,2,5,1,0,0,2,0,0,0
darlihe01w,1,0,CLE,38,188,662,31,52,83,78,44,5,73,57,178,56,79,58,51,18,0,0
darlihe01w,2,0,CLE,35,214,858,23,64,87,128,41,5,75,68,193,64,78,60,79,26,35,0
darlihe01w,4,0,CLE,37,150,915,29,70,99,141,45,6,84,98,156,46,45,34,79,24,37,2
darlihe01w,5,0,MIN,35,147,751,13,57,70,118,33,4,85,87,139,45,65,43,58,14,24,0
darlihe01w,6,0,CHA,31,107,600,5,42,47,83,41,0,51,73,88,27,58,43,32,10,11,1
darlihe01w,7,0,CHA,29,158,607,13,46,59,82,35,3,73,76,138,51,55,38,47,18,29,0
darlihe01w,8,0,SAS,38,176,805,10,76,86,122,51,1,66,98,150,60,41,32,58,24,24,0
darlihe01w,9,0,SAS,37,120,633,16,64,80,59,36,3,52,75,136,38,38,30,67,14,14,0
darlihe01w,10,0,SAS,37,108,676,15,50,65,103,31,5,41,83,114,28,59,39,44,13,13,0
davenje01w,8,0,NYL,35,179,392,23,68,91,9,7,29,47,68,139,61,70,57,1,0,13,0
davenje01w,9,0,NYL,18,75,179,12,33,45,4,5,11,20,31,69,32,19,11,0,0,3,0
davenje01w,10,0,IND,36,109,236,16,35,51,9,9,22,24,47,80,43,31,23,0,0,0,0
davisbr01w,7,0,LAS,14,41,118,1,12,13,8,5,1,5,11,53,14,10,6,33,7,0,0
davisde01w,8,0,HOU,3,6,19,0,0,0,0,0,0,5,2,6,2,0,0,3,2,0,0
davista02w,10,0,DET,1,2,4,2,0,2,0,0,0,0,0,5,1,1,0,3,0,0,0
deforan01w,1,0,DET,27,145,433,9,38,47,47,27,4,33,34,126,51,32,25,56,18,10,0
deforan01w,4,0,PHO,34,405,1065,32,73,105,72,51,12,53,61,357,147,69,50,148,61,27,0
deforan01w,5,0,PHO,34,488,1152,23,100,123,107,51,8,68,51,396,165,102,88,181,70,34,0
deforan01w,6,0,PHO,33,433,1131,31,83,114,80,41,7,81,66,364,142,120,102,144,47,33,0
deforan01w,7,0,IND,36,360,1065,44,109,153,79,40,9,55,65,328,128,66,54,135,50,36,0
deforan01w,8,0,IND,40,397,992,32,101,133,58,34,5,55,46,343,147,52,49,133,54,40,0
deforan01w,9,0,MIN,34,288,847,24,79,103,59,27,5,31,52,271,106,38,29,129,47,34,0
deforan01w,10,0,DET,7,10,113,6,14,20,10,4,0,7,7,18,5,0,0,4,0,7,0
derevje01w,5,0,CON,24,19,141,1,8,9,14,8,0,10,20,26,7,2,2,12,3,0,0
derevje01w,6,0,CON,42,30,441,11,23,34,54,16,2,32,51,27,10,20,9,8,1,2,0
derevje01w,7,0,PHO,31,96,467,11,46,57,68,23,7,25,42,75,38,26,16,15,4,8,0
derevje01w,8,0,PHO,24,36,202,5,18,23,24,6,1,16,18,30,13,11,9,10,1,0,0
derevje01w,9,0,PHO,17,14,145,5,12,17,27,2,4,10,17,19,5,4,3,8,1,0,0
desouer01w,3,0,LAS,12,15,44,9,6,15,2,3,0,6,14,15,5,14,5,0,0,0,0
desouer01w,8,0,CON,33,136,398,37,60,97,15,7,29,35,55,119,63,21,10,0,0,2,0
desouer01w,9,0,ATL,12,112,277,39,40,79,8,17,21,20,48,82,48,26,16,0,0,8,2
desouer01w,10,0,ATL,36,425,982,124,199,323,40,36,46,80,127,340,180,99,65,0,0,36,1
dickeke01w,1,0,MIN,32,142,791,31,110,141,59,37,2,70,107,142,54,45,34,2,0,29,4
dickeke01w,2,0,UTA,4,0,6,0,1,1,1,0,0,0,0,0,0,4,0,0,0,0,0
dillata01w,4,0,SAS,24,41,168,1,14,15,15,7,4,14,22,65,16,6,5,23,4,0,0
dillata01w,5,0,SAS,23,37,205,2,12,14,19,4,1,14,18,54,16,1,0,18,5,0,0
dillata01w,6,0,SAS,10,9,51,1,5,6,3,2,0,3,5,16,4,4,1,3,0,0,0
dixonta01w,1,0,LAS,35,385,1009,38,78,116,112,43,10,68,98,337,149,86,70,44,17,35,0
dixonta01w,2,0,LAS,36,435,1178,24,78,102,143,36,4,91,66,402,173,97,77,47,12,36,2
dixonta01w,3,0,LAS,35,380,1105,20,92,112,136,40,5,95,89,364,150,69,58,61,22,34,3
dixonta01w,4,0,LAS,39,522,1358,49,106,155,118,49,12,80,110,458,199,121,109,64,15,39,0
dixonta01w,5,0,LAS,35,342,1013,36,91,127,121,38,1,81,98,299,131,95,75,11,5,24,1
dixonta01w,6,0,LAS,32,162,619,24,44,68,79,25,2,41,77,156,64,40,34,5,0,24,0
dixonta01w,7,0,HOU,25,173,635,20,48,68,59,13,2,62,64,182,73,32,26,9,1,14,1
dixonta01w,8,0,HOU,18,216,490,12,45,57,57,24,6,38,42,205,90,36,31,17,5,0,0
dixonta01w,9,0,HOU,24,216,634,23,53,76,44,25,3,48,63,221,89,42,36,13,2,20,1
dixonta01w,10,0,IND,42,153,486,12,46,58,39,13,3,32,50,160,64,26,21,12,4,1,0
donapbe01w,4,0,NYL,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
donapbe01w,5,0,NYL,31,153,575,38,44,82,18,18,10,26,69,131,59,66,35,0,0,21,0
doronsh01w,8,0,NYL,8,10,37,0,3,3,0,3,0,1,2,12,4,2,1,2,1,2,0
dossaci01w,1,0,ORL,35,246,902,38,94,132,41,18,70,59,120,238,102,59,42,1,0,34,2
dossaci01w,2,0,ORL,10,19,65,1,5,6,2,3,5,7,18,19,7,6,5,0,0,0,0
dossaci01w,3,0,ORL,26,88,260,15,20,35,10,4,13,20,48,53,26,46,36,1,0,0,0
douglka01w,2,0,ORL,22,154,439,16,35,51,39,37,7,44,34,141,51,47,34,57,18,0,0
douglka01w,3,0,ORL,32,271,830,41,94,135,53,49,13,42,66,205,92,67,58,79,29,30,1
douglka01w,4,0,CON,32,365,969,35,81,116,68,34,12,29,47,304,130,75,55,135,50,31,0
douglka01w,5,0,CON,42,446,1388,42,122,164,112,60,13,68,92,387,148,104,86,190,64,42,0
douglka01w,6,0,CON,40,447,1276,57,110,167,112,59,5,62,74,355,150,135,101,148,46,40,0
douglka01w,7,0,CON,36,573,1128,44,92,136,89,66,5,84,49,449,197,117,98,200,81,36,0
douglka01w,8,0,CON,37,629,1247,55,119,174,135,75,10,110,74,536,225,131,103,229,76,37,0
douglka01w,9,0,IND,36,538,1227,42,100,142,113,57,13,110,61,480,177,159,126,184,58,36,0
douglka01w,10,0,IND,41,702,1364,38,117,155,125,70,13,94,59,600,239,165,140,247,84,41,0
duffyme01w,7,0,MIN,31,105,387,10,19,29,36,9,0,24,37,92,33,39,27,37,12,0,0
duffyme01w,8,0,MIN,5,7,48,2,3,5,7,1,0,4,7,9,1,4,4,8,1,0,0
duffyme01w,9,0,NYL,6,11,45,0,2,2,3,0,0,5,6,6,2,6,6,4,1,0,0
dupreca01w,7,0,CHI,34,467,1032,55,133,188,60,43,25,60,72,407,186,122,95,5,0,31,0
dupreca01w,8,0,CHI,33,544,1078,79,175,254,46,29,41,81,82,471,210,160,124,5,0,33,1
dupreca01w,9,0,CHI,34,555,1119,77,193,270,78,36,45,98,78,455,208,177,138,7,1,34,0
dupreca01w,10,0,CHI,34,534,1186,76,192,268,75,35,41,81,54,476,204,130,102,62,24,34,0
dydekma01w,1,0,UTA,32,294,775,29,146,175,51,18,96,82,114,236,105,103,82,14,2,32,1
dydekma01w,2,0,UTA,34,377,1039,30,227,257,67,26,120,94,118,312,137,122,97,15,6,34,2
dydekma01w,3,0,UTA,35,454,1047,55,251,306,83,26,124,112,116,374,161,150,127,13,5,32,2
dydekma01w,4,0,SAS,34,406,926,45,206,251,58,19,100,80,113,346,156,130,94,1,0,34,1
dydekma01w,5,0,SAS,34,225,682,30,138,168,60,20,48,64,70,208,90,58,44,2,1,24,0
dydekma01w,6,0,CON,39,261,817,35,202,237,42,11,84,63,81,200,101,76,57,3,2,38,0
dydekma01w,7,0,CON,39,375,876,47,195,242,44,25,99,58,90,301,147,97,80,5,1,39,0
dydekma01w,8,0,CON,35,235,723,40,188,228,33,12,74,54,79,212,101,40,30,7,3,33,1
dydekma01w,9,0,LAS,3,4,15,2,2,4,0,0,0,0,0,5,2,0,0,0,0,0,0
edwarmi01w,1,1,CLE,3,8,17,0,2,2,1,0,0,4,3,10,4,0,0,3,0,0,0
edwarmi01w,1,2,SEA,20,131,455,7,27,34,40,14,5,38,29,143,51,35,23,32,6,13,0
edwarmi01w,2,0,SEA,3,4,13,0,2,2,4,1,0,3,2,3,1,2,2,0,0,0,0
edwarsi01w,1,0,SEA,29,216,645,38,69,107,22,16,10,45,57,182,83,80,50,0,0,7,0
edwarsi01w,2,0,SEA,32,237,810,67,90,157,26,24,20,37,54,190,91,83,55,0,0,27,0
edwarsi01w,3,0,SEA,34,227,725,48,96,144,19,21,12,46,70,166,85,77,56,1,1,5,0
edwarsi01w,4,0,SEA,34,157,577,54,79,133,16,10,9,31,55,134,61,56,35,0,0,6,0
edwarsi01w,5,0,SEA,30,60,311,32,38,70,6,8,4,15,30,64,26,19,8,0,0,3,0
edwarsi01w,6,0,SEA,30,55,206,9,23,32,4,4,2,4,13,42,24,12,7,0,0,0,0
edwarte01w,4,0,MIN,37,201,937,25,90,115,167,46,12,100,66,187,69,44,35,92,28,37,0
edwarte01w,5,0,MIN,36,200,740,30,65,95,81,50,9,97,42,206,75,34,24,90,26,36,0
edwarto01w,1,0,PHO,34,355,987,20,62,82,63,40,9,65,88,318,117,107,83,127,38,34,2
edwarto01w,2,2,CHA,30,122,491,17,42,59,42,19,6,51,57,121,43,39,29,26,7,0,0
edwarto01w,2,1,PHO,10,94,208,5,14,19,18,5,1,22,30,71,26,47,37,14,5,9,1
edwarto01w,3,0,CHA,31,115,322,11,31,42,25,16,2,18,30,104,37,48,33,28,8,0,0
elysh01w,6,0,SAS,31,139,528,11,51,62,27,7,4,33,42,132,50,39,30,31,9,11,0
elysh01w,7,0,SAS,12,41,136,5,26,31,10,2,0,13,17,44,12,26,15,9,2,1,0
elysh01w,8,0,SEA,29,65,282,10,29,39,11,8,1,19,28,62,20,31,20,15,5,0,0
elysh01w,9,0,SEA,36,113,391,30,60,90,16,12,5,29,58,115,47,24,15,11,4,1,0
elysh01w,10,0,CHI,34,232,497,22,66,88,20,12,8,36,55,201,84,51,41,60,23,9,0
enissh01w,1,0,CHA,12,139,323,21,24,45,10,10,1,16,30,104,41,60,46,32,11,9,0
enissh01w,2,0,CHA,40,225,724,54,74,128,18,12,6,43,76,180,77,75,54,35,17,11,0
enissh01w,3,0,CHA,5,19,62,8,3,11,3,1,2,1,4,21,5,9,9,4,0,0,0
enissh01w,4,0,CHA,31,267,671,67,70,137,17,31,4,47,72,198,86,83,68,65,27,22,1
erbsu01w,1,0,CHA,29,92,275,26,37,63,10,8,6,17,68,73,32,43,28,1,0,0,0
erbsu01w,2,0,CHA,22,62,163,10,29,39,4,1,5,13,26,47,22,21,18,0,0,0,0
erbsu01w,3,0,CHA,33,95,359,20,52,72,10,13,12,35,73,67,38,26,19,0,0,3,2
ervinla01w,10,0,CON,8,16,56,4,9,13,0,1,0,2,5,17,8,2,0,0,0,0,0
fallotr01w,2,0,PHO,31,322,841,35,42,77,33,35,12,47,43,259,127,65,53,37,15,16,0
farriba01w,1,0,DET,14,45,130,16,16,32,2,6,1,14,30,30,15,27,15,1,0,2,0
farriba01w,2,0,DET,31,129,559,41,68,109,16,7,5,30,68,98,46,58,37,0,0,10,1
farriba01w,3,0,DET,32,143,564,29,65,94,16,12,9,38,62,117,49,61,45,1,0,16,0
farriba01w,4,0,DET,42,158,655,37,65,102,27,11,4,51,76,124,53,80,52,1,0,0,0
farriba01w,5,0,DET,29,136,500,36,40,76,9,9,2,31,51,97,47,62,42,0,0,2,0
farriba01w,6,0,DET,36,83,456,31,54,85,19,8,1,43,55,74,25,54,33,0,0,1,0
farriba01w,7,0,NYL,34,261,944,56,122,178,51,21,5,65,105,221,95,98,71,3,0,34,1
farriba01w,8,0,NYL,31,59,249,16,27,43,13,6,1,21,35,63,23,16,13,0,0,0,0
farriba01w,9,0,PHO,34,118,553,38,92,130,8,20,4,35,87,93,44,43,30,0,0,8,0
farriba01w,10,0,DET,13,17,110,3,15,18,5,5,0,9,17,9,2,16,13,0,0,3,0
feastal01w,1,0,LAS,36,217,513,39,55,94,36,25,3,40,58,183,65,74,62,98,25,0,0
feastal01w,2,0,CHA,40,429,1255,63,124,187,60,38,14,68,104,410,152,64,59,203,66,40,1
feastal01w,3,0,CHA,34,394,1021,40,93,133,68,41,12,44,80,312,121,85,70,202,82,34,0
feastal01w,4,0,CHA,36,443,1159,39,79,118,74,54,9,72,80,398,149,82,69,215,76,36,0
feastal01w,5,0,CHA,33,388,1052,22,62,84,60,27,6,68,61,332,132,91,79,143,45,32,0
feastal01w,6,0,CHA,21,192,666,9,28,37,51,14,2,38,52,162,61,39,33,86,37,21,0
feastal01w,7,0,CHA,32,55,309,3,17,20,21,13,2,14,20,81,19,2,1,64,16,1,0
feastal01w,9,0,IND,35,88,309,9,14,23,26,5,3,15,23,91,31,2,2,77,24,0,0
feifesu01w,6,0,SAC,5,7,24,0,1,1,3,0,0,2,3,6,1,4,4,1,1,0,0
ferdima01w,2,0,UTA,34,395,933,25,69,94,86,43,4,65,74,306,150,131,84,44,11,24,1
ferdima01w,3,0,UTA,37,563,1251,23,106,129,104,61,7,109,102,427,201,205,155,39,6,37,0
ferdima01w,4,0,SAS,34,470,1116,28,99,127,90,58,6,85,87,384,139,223,176,52,16,34,0
ferdima01w,5,0,SAS,17,199,509,18,36,54,29,32,2,35,34,162,67,64,55,27,10,17,0
ferdima01w,6,0,SAS,31,388,999,40,76,116,68,46,5,70,74,358,132,134,104,65,20,31,0
ferdima01w,8,0,SAS,39,197,552,40,60,100,34,29,3,43,62,196,72,53,47,29,6,12,0
ferdima01w,9,0,LAS,39,321,791,35,65,100,54,27,4,49,79,285,106,104,93,55,16,25,0
ferdima01w,10,0,LAS,30,156,353,18,25,43,24,16,2,22,46,139,59,39,33,24,5,6,1
fernama01w,8,0,LAS,34,297,891,12,60,72,101,36,14,90,31,282,107,89,71,49,12,20,0
ferrama01w,1,0,NYL,26,56,166,4,16,20,5,1,2,11,38,56,25,2,1,12,5,4,0
figgsuk01w,1,0,LAS,36,239,909,20,51,71,146,23,3,54,63,176,73,71,60,93,33,36,0
figgsuk01w,2,0,LAS,39,315,1169,17,98,115,167,47,8,61,56,232,94,79,63,153,64,36,0
figgsuk01w,3,0,POR,31,264,866,13,67,80,104,25,2,44,50,233,83,65,59,120,39,31,0
figgsuk01w,4,0,HOU,37,166,1033,12,75,87,89,27,1,62,37,139,58,22,19,76,31,33,0
firsool01w,1,0,NYL,12,18,25,1,4,5,1,0,1,2,9,14,7,5,4,1,0,0,0
floremi01w,1,0,MIA,32,112,474,6,17,23,49,23,3,48,36,112,34,42,26,61,18,0,0
flukety01w,7,0,CHA,31,76,324,26,40,66,9,2,14,21,48,89,30,22,16,2,0,1,0
flukety01w,8,2,LAS,12,39,114,9,10,19,3,3,7,9,13,44,17,7,4,2,1,0,0
flukety01w,8,1,SEA,9,1,31,2,5,7,0,0,1,3,4,10,0,2,1,1,0,0,0
flukety01w,9,0,CHI,26,70,231,11,23,34,10,6,8,18,40,65,25,25,19,3,1,2,0
folklkr01w,1,0,MIN,32,242,845,38,116,154,67,23,22,50,80,191,86,94,66,19,4,20,1
folklkr01w,2,0,POR,32,180,862,49,196,245,45,20,34,39,56,166,71,40,33,12,5,31,0
folklkr01w,3,0,POR,32,155,602,41,107,148,32,18,17,32,56,126,62,35,31,3,0,4,0
fordch01w,4,0,DET,40,411,1188,124,290,414,31,43,37,89,139,344,152,152,107,0,0,40,1
fordch01w,5,0,DET,34,377,1023,109,220,329,35,45,32,62,121,325,135,180,107,0,0,34,3
fordch01w,6,0,DET,35,332,981,120,216,336,28,34,48,72,154,297,128,155,76,0,0,35,7
fordch01w,7,0,DET,42,577,1207,163,303,466,57,51,32,77,154,403,203,255,171,0,0,42,0
fordch01w,8,0,DET,25,264,688,81,179,260,26,33,14,56,86,208,98,116,68,1,0,23,0
fordch01w,9,0,DET,24,243,637,74,134,208,22,24,9,23,70,185,89,116,65,0,0,24,0
fordch01w,10,0,DET,34,288,903,88,177,265,31,35,14,67,128,256,110,116,68,3,0,34,1
fordki01w,1,0,MIA,28,104,424,32,30,62,21,32,1,27,65,108,33,63,37,4,1,0,1
fordki01w,2,0,MIA,33,73,415,20,46,66,23,17,5,19,46,85,27,32,18,11,1,1,0
fordst01w,2,0,NYL,1,2,3,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0
fordst01w,3,0,SAC,5,2,12,2,0,2,1,0,0,1,1,2,1,2,0,0,0,0,0
fowlesy01w,9,0,CHI,17,178,430,28,99,127,5,19,36,37,32,150,77,41,24,0,0,14,1
fowlesy01w,10,0,CHI,24,270,692,52,136,188,19,21,35,76,72,172,103,99,64,0,0,20,1
francde01w,1,0,NYL,3,0,6,1,0,1,0,0,0,0,0,3,0,0,0,1,0,0,0
frankaq01w,9,0,SAC,37,55,370,5,41,46,60,17,1,28,46,76,20,14,9,28,6,0,0
frankaq01w,10,0,SEA,2,0,20,0,2,2,1,1,0,1,2,4,0,0,0,2,0,0,0
frazeme01w,10,0,SAS,30,147,333,27,57,84,15,8,5,21,43,127,52,41,29,37,14,0,0
fresest01w,1,0,UTA,21,62,222,4,14,18,17,4,0,14,14,30,10,36,33,26,9,0,0
frettla01w,1,0,LAS,28,47,194,8,16,24,6,7,6,13,10,54,16,20,15,1,0,0,0
frettla01w,2,0,SAC,35,132,421,25,32,57,19,10,6,33,32,134,50,37,32,0,0,10,0
frettla01w,3,0,SAC,32,187,648,30,65,95,23,5,19,27,70,187,84,17,14,15,5,15,2
frettla01w,4,0,SAC,25,38,159,9,14,23,12,2,3,11,17,49,18,2,1,3,1,4,0
frettla01w,5,1,CHA,10,15,71,3,7,10,4,1,2,10,4,13,6,6,3,0,0,0,0
frettla01w,5,2,NYL,21,146,392,19,38,57,20,13,8,21,37,133,61,35,24,1,0,2,0
frettla01w,6,0,NYL,35,113,408,17,25,42,19,12,4,20,59,100,47,25,19,0,0,2,0
friertr01w,5,0,SEA,5,7,22,3,2,5,0,0,0,1,7,9,2,3,3,1,0,0,0
frohlli01w,3,0,NYL,19,7,87,3,15,18,3,3,0,7,13,13,1,6,5,4,0,0,0
frohlli01w,4,0,NYL,26,83,214,11,25,36,15,6,8,14,26,72,31,22,14,13,7,0,0
frohlli01w,7,0,IND,20,66,169,14,21,35,9,5,0,13,27,68,26,8,6,22,8,0,0
frohlli01w,8,0,SAC,11,17,59,2,8,10,2,2,1,13,13,16,5,6,5,3,2,0,0
